INFO 2021-05-04 11:35:32,826 autoreload 8365 140498019043136 Watching for file changes with StatReloader
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/checks/security/sessions.py first seen with mtime 1616747084.450932
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /usr/lib/python3.6/asyncio/tasks.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /usr/lib/python3.6/email/iterators.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/shortcuts.py first seen with mtime 1616747083.966932
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /usr/lib/python3.6/_bootlocale.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /usr/lib/python3.6/configparser.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/defaults.py first seen with mtime 1616747084.506932
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /usr/lib/python3.6/logging/config.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/defaultfilters.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /usr/lib/python3.6/email/errors.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/backends/base/validation.py first seen with mtime 1616747084.462932
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/decorators/csrf.py first seen with mtime 1616747084.506932
DEBUG 2021-05-04 11:35:32,993 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/safestring.py first seen with mtime 1616747084.502932
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/generic/detail.py first seen with mtime 1616747084.506932
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /usr/lib/python3.6/struct.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/middleware/__init__.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/urls/base.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pymysql/charset.py first seen with mtime 1616747975.3989668
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /usr/lib/python3.6/keyword.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/translation/reloader.py first seen with mtime 1616747084.502932
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/templatetags/__init__.py first seen with mtime 1616747084.4949322
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /usr/lib/python3.6/contextlib.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /usr/lib/python3.6/signal.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/conf/urls/static.py first seen with mtime 1616747084.0349321
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /usr/lib/python3.6/selectors.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/__init__.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/management/base.py first seen with mtime 1616747084.4549322
DEBUG 2021-05-04 11:35:32,994 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/engine/grouping.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1616747084.446932
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/hashers.py first seen with mtime 1616747084.170932
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/cli.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /usr/lib/python3.6/wsgiref/util.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/http/cookie.py first seen with mtime 1616747084.486932
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/exceptions.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/files/uploadedfile.py first seen with mtime 1616747084.450932
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/SiteGAD/catalog/urls.py first seen with mtime 1619486401.7039955
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/topological_sort.py first seen with mtime 1616747084.502932
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/autoreload.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /usr/lib/python3.6/email/mime/multipart.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /usr/lib/python3.6/multiprocessing/context.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/conf/locale/__init__.py first seen with mtime 1616747083.966932
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/regex_helper.py first seen with mtime 1616747084.502932
DEBUG 2021-05-04 11:35:32,995 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/deconstruct.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/library.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /usr/lib/python3.6/collections/abc.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/text.py first seen with mtime 1616747084.502932
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/messages/constants.py first seen with mtime 1616747084.338932
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/admin/filters.py first seen with mtime 1616747084.038932
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/asgiref/__init__.py first seen with mtime 1616747084.722932
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/handlers/__init__.py first seen with mtime 1616747084.450932
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /usr/lib/python3.6/email/_policybase.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/admin/views/autocomplete.py first seen with mtime 1616747084.138932
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /usr/lib/python3.6/urllib/error.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/utils.py first seen with mtime 1616747084.4589322
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/filters/reindent.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/pytz/__init__.py first seen with mtime 1616747084.9749322
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /usr/lib/python3.6/email/mime/text.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,996 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/utils.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/migrations/operations/base.py first seen with mtime 1616747084.470932
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/dateformat.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/handlers/wsgi.py first seen with mtime 1616747084.450932
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/base.py first seen with mtime 1616747084.4909322
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/utils/version.py first seen with mtime 1616747084.502932
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /usr/lib/python3.6/stat.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /usr/lib/python3.6/importlib/util.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/admin.py first seen with mtime 1616747084.170932
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /usr/lib/python3.6/lib-dynload/_asyncio.cpython-36m-x86_64-linux-gnu.so first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /usr/lib/python3.6/asyncio/events.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/auth/signals.py first seen with mtime 1616747084.170932
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /usr/lib/python3.6/copyreg.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/__init__.py first seen with mtime 1616747083.966932
DEBUG 2021-05-04 11:35:32,997 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1616747084.210932
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/checks/model_checks.py first seen with mtime 1616747084.450932
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /usr/lib/python3.6/email/utils.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /usr/lib/python3.6/http/client.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /usr/lib/python3.6/http/cookies.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/messages/__init__.py first seen with mtime 1616747084.334932
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /usr/lib/python3.6/socketserver.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/fields/__init__.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/forms/__init__.py first seen with mtime 1616747084.4789321
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /usr/lib/python3.6/pkgutil.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/lexer.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/sqlparse/filters/aligned_indent.py first seen with mtime 1616747084.6029322
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/validators.py first seen with mtime 1616747084.446932
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /usr/lib/python3.6/http/__init__.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/views/__init__.py first seen with mtime 1616747084.506932
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/core/handlers/exception.py first seen with mtime 1616747084.450932
DEBUG 2021-05-04 11:35:32,998 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/options.py first seen with mtime 1616747084.4749322
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /usr/lib/python3.6/base64.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/constants.py first seen with mtime 1616747084.470932
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/urls/utils.py first seen with mtime 1616747084.4989321
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /usr/lib/python3.6/urllib/request.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/template/backends/__init__.py first seen with mtime 1616747084.4949322
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/conf/global_settings.py first seen with mtime 1616747083.966932
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/db/models/functions/mixins.py first seen with mtime 1616747084.4789321
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /usr/lib/python3.6/email/headerregistry.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/http/multipartparser.py first seen with mtime 1616747084.486932
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /usr/lib/python3.6/importlib/machinery.py first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /home/django/GAD/SiteGAD/lib/python3.6/site-packages/django/contrib/sites/__init__.py first seen with mtime 1616747084.4189322
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /usr/lib/python3.6/lib-dynload/_opcode.cpython-36m-x86_64-linux-gnu.so first seen with mtime 1611675180.0
DEBUG 2021-05-04 11:35:32,999 autoreload 8365 140498019043136 File /usr/lib/python3.6/asyncio/__init__.py first seen with mtime 1611675180.0
